Timestamp,CarPitch,CarRoll,CarYaw,LatAccel,Ay,ForwardAccel,LinAccel,RGrad,ShockPot1,ShockPot2,GyX
1970-01-01 00:00:19.547,-4.82,-3.02,-100.06,0.66,-0.72,10.04,-0.15,-4.58,2.69,2.20,-0.05
1970-01-01 00:00:19.735,-4.82,-3.02,-100.06,0.47,-0.95,9.81,-0.15,-6.45,2.69,1.96,-0.03
1970-01-01 00:00:19.809,-4.82,-3.02,-100.06,0.43,-0.80,9.46,-0.15,-7.04,2.69,1.96,0.10
1970-01-01 00:00:19.889,-4.46,-3.04,-99.93,0.50,-0.68,9.92,0.11,-6.02,2.69,1.96,0.06
1970-01-01 00:00:19.959,-4.46,-3.04,-99.93,0.35,-0.84,9.62,-0.08,-8.63,2.69,1.96,-0.09
1970-01-01 00:00:20.039,-4.39,-3.12,-99.84,0.70,-0.64,10.04,-0.08,-4.49,2.44,1.96,0.02
1970-01-01 00:00:20.108,-4.31,-3.11,-99.90,0.54,-0.72,9.89,-0.08,-5.72,2.69,1.96,0.04
1970-01-01 00:00:20.180,-4.04,-3.04,-99.91,0.31,-0.76,9.92,0.06,-9.72,2.69,1.96,-0.24
1970-01-01 00:00:20.249,-4.04,-3.04,-99.91,0.70,-0.41,10.50,-0.40,-4.37,2.69,1.96,-0.12
1970-01-01 00:00:20.329,-2.12,-2.52,-99.17,-0.53,-2.18,11.65,-0.40,4.78,2.69,1.96,0.07
1970-01-01 00:00:20.399,1.08,-1.23,-97.28,0.12,-0.07,9.23,-0.40,-10.16,2.69,1.96,1.28
1970-01-01 00:00:20.480,5.45,0.51,-92.99,0.70,2.50,9.62,-0.07,0.73,2.69,1.96,0.83
1970-01-01 00:00:20.580,9.28,4.68,-86.16,-2.45,-1.56,8.28,-1.36,-1.92,2.69,1.96,-2.09
1970-01-01 00:00:20.649,9.61,4.53,-83.96,-1.14,1.39,13.45,-1.36,-3.97,2.69,2.20,0.24
1970-01-01 00:00:20.719,12.83,5.17,-84.13,-4.82,1.54,6.75,-1.36,-1.07,2.69,2.20,2.27
1970-01-01 00:00:20.809,19.88,4.81,-81.14,-2.41,3.46,9.77,-1.59,-2.00,2.69,1.96,-2.18
1970-01-01 00:00:20.900,19.25,3.62,-69.45,0.39,3.38,8.62,0.68,9.27,2.69,1.96,0.95
1970-01-01 00:00:20.979,18.20,2.91,-60.42,-0.11,3.46,8.93,0.68,-26.56,2.69,1.96,0.26
1970-01-01 00:00:21.049,14.97,2.49,-57.41,0.54,3.07,10.92,0.68,4.58,2.69,1.96,-0.53
1970-01-01 00:00:21.120,12.16,2.46,-54.28,0.01,1.66,10.15,0.68,0.00,2.69,1.96,-1.20
1970-01-01 00:00:21.187,13.77,5.87,-52.04,0.20,2.00,8.70,0.68,29.47,2.69,1.96,0.44
1970-01-01 00:00:21.260,13.77,5.87,-52.04,-2.83,1.35,10.46,0.68,-2.08,2.69,1.96,-0.70
1970-01-01 00:00:21.348,12.12,12.35,-46.96,-2.33,2.00,8.35,0.68,-5.30,2.69,1.96,0.12
1970-01-01 00:00:21.418,10.73,13.01,-46.16,-3.40,1.16,10.99,0.68,-3.83,2.69,1.96,-0.47
1970-01-01 00:00:21.500,12.03,11.84,-40.86,-0.30,3.76,9.04,-0.60,-39.37,2.69,1.96,1.55
1970-01-01 00:00:21.566,12.03,11.84,-40.86,-1.37,2.46,9.12,-0.60,-8.64,2.69,1.96,-0.50
1970-01-01 00:00:21.640,11.38,12.75,-35.92,-2.83,1.20,9.54,-0.07,-4.51,2.69,1.96,-0.13
1970-01-01 00:00:21.710,10.39,13.67,-36.65,-2.56,1.12,9.80,-0.07,-5.34,2.69,1.96,-0.21
1970-01-01 00:00:21.778,10.39,13.67,-36.65,-2.56,1.12,9.80,0.13,-5.34,2.69,1.96,0.24
1970-01-01 00:00:21.849,10.27,13.77,-35.07,-2.02,2.27,9.54,0.13,-6.81,2.69,1.96,-0.12
1970-01-01 00:00:21.920,12.09,13.06,-33.68,-1.71,2.27,9.00,0.13,-7.62,2.69,1.96,0.46
1970-01-01 00:00:21.990,12.16,12.90,-34.03,-2.29,2.50,9.43,0.13,-5.63,2.69,1.96,-0.01
1970-01-01 00:00:22.059,12.16,12.90,-34.03,-3.36,-0.57,9.20,-0.79,-3.84,2.69,1.96,-1.10
1970-01-01 00:00:22.129,12.62,7.78,-31.61,0.05,3.95,11.42,-0.79,165.90,2.69,1.96,-0.48
1970-01-01 00:00:22.220,11.98,4.96,-30.56,-1.22,1.88,10.23,1.00,-4.07,2.69,1.96,0.30
1970-01-01 00:00:22.288,12.55,7.82,-34.92,-1.75,1.77,7.74,1.00,-4.46,2.69,1.96,1.01
1970-01-01 00:00:22.359,12.08,9.04,-37.72,-0.41,2.96,8.39,1.00,-21.82,2.69,1.96,0.04
1970-01-01 00:00:22.430,14.67,8.89,-34.14,-1.98,2.11,9.92,1.00,-4.48,2.69,1.96,0.69
1970-01-01 00:00:22.498,14.67,8.89,-34.14,-2.06,1.85,9.31,1.05,-4.31,2.69,1.96,-0.11
1970-01-01 00:00:22.580,11.46,10.31,-36.23,-0.61,2.04,9.08,0.48,-17.03,2.69,1.96,1.15
1970-01-01 00:00:22.647,11.46,10.31,-36.23,-0.61,2.04,9.08,-1.02,-17.03,2.69,1.96,0.78
1970-01-01 00:00:22.719,11.27,9.92,-35.26,-3.09,2.84,9.46,-1.02,-3.21,2.44,1.96,-0.33
1970-01-01 00:00:22.790,10.34,9.78,-36.11,-1.60,0.96,10.80,-1.02,-6.11,2.69,1.96,0.04
1970-01-01 00:00:22.860,11.69,8.89,-36.02,-1.91,2.15,8.35,-1.02,-4.66,2.69,1.96,0.39
1970-01-01 00:00:22.930,11.69,8.89,-36.02,-2.10,2.04,9.50,0.60,-4.23,2.69,1.96,-0.92
1970-01-01 00:00:23.001,11.82,7.79,-38.12,-0.34,2.00,9.54,0.60,-23.20,2.69,1.96,-0.05
1970-01-01 00:00:23.070,11.82,7.79,-38.12,-1.79,-0.41,8.89,0.60,-4.35,2.44,1.96,1.30
