Timestamp,CarRoll,CarPitch,CarYaw,RollGrad,ax,ay,az,ForwardAccel,LateralAccel,HeaveAccel,PitchRate,RollRate,YawRate,qw,qx,qy,qz,ShockPot1,ShockPot2
1970-01-01 00:00:04.369,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.69,2.44
1970-01-01 00:00:04.480,0.00,0.00,0.00,0.00,9.84,0.45,-0.80,0.04,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.69,2.20
1970-01-01 00:00:04.600,-38.13,-86.20,122.92,-190.24,9.92,0.45,-0.88,0.04,0.45,0.05,0.45,0.45,1.90,0.53,0.45,-0.52,0.50,2.69,1.96
1970-01-01 00:00:04.702,-38.13,-86.20,122.92,-142.37,9.89,0.61,-0.80,0.00,0.61,0.05,0.34,-0.78,0.56,0.53,0.45,-0.52,0.50,2.69,1.96
1970-01-01 00:00:04.809,-38.13,-86.20,122.92,-163.47,9.77,0.53,-0.95,-0.03,0.53,-0.11,0.22,0.22,-1.01,0.53,0.45,-0.52,0.50,2.69,1.96
1970-01-01 00:00:04.920,-38.13,-86.20,122.92,-163.47,9.89,0.53,-0.88,0.04,0.53,0.04,0.00,0.78,-0.90,0.53,0.45,-0.52,0.50,2.69,1.96
1970-01-01 00:00:05.020,-35.88,-86.10,120.71,-142.21,9.93,0.61,-0.84,0.08,0.61,0.05,0.22,-0.45,-0.34,0.53,0.45,-0.52,0.50,2.69,1.96
1970-01-01 00:00:05.130,-35.88,-86.10,120.71,-125.95,9.77,0.68,-0.95,-0.07,0.68,-0.07,0.11,0.00,1.01,0.53,0.45,-0.52,0.50,2.69,1.96
1970-01-01 00:00:05.230,-34.50,-85.97,119.29,-125.76,9.77,0.68,-0.91,-0.07,0.68,-0.07,-0.45,0.78,2.01,0.53,0.45,-0.52,0.50,2.69,1.96
1970-01-01 00:00:05.340,-33.67,-85.89,118.38,-133.26,9.80,0.64,-0.88,-0.07,0.64,-0.07,-0.34,0.67,1.12,0.53,0.45,-0.52,0.50,2.69,1.96
1970-01-01 00:00:05.440,-33.67,-85.89,118.38,-141.86,9.88,0.61,-0.88,0.01,0.61,-0.04,-0.45,0.45,0.34,0.53,0.45,-0.52,0.50,2.69,1.96
1970-01-01 00:00:05.550,-33.67,-85.89,118.38,-151.64,9.73,0.57,-1.03,-0.11,0.57,-0.06,-0.45,0.78,1.12,0.53,0.45,-0.52,0.50,2.69,1.96
1970-01-01 00:00:05.671,-33.67,-85.89,118.38,-162.88,9.89,0.53,-0.91,0.02,0.53,0.05,0.22,0.11,-1.79,0.53,0.45,-0.52,0.50,2.69,1.96
1970-01-01 00:00:05.781,-34.61,-86.11,119.15,-174.96,9.85,0.49,-0.91,0.05,0.49,0.02,0.22,-0.11,-0.78,0.53,0.45,-0.52,0.50,2.69,1.96
1970-01-01 00:00:05.881,-34.86,-86.14,119.39,-163.35,9.89,0.53,-0.91,0.05,0.53,0.02,-0.45,-0.22,-0.22,0.53,0.45,-0.52,0.50,2.69,1.96
1970-01-01 00:00:05.990,-34.86,-86.14,119.39,-163.35,9.84,0.53,-0.95,0.05,0.53,0.03,-0.34,1.12,-1.34,0.53,0.45,-0.52,0.50,2.69,1.96
1970-01-01 00:00:06.101,-34.86,-86.14,119.39,-175.01,9.88,0.49,-0.95,0.00,0.49,0.03,-0.34,1.57,-2.91,0.53,0.45,-0.52,0.50,2.69,2.20
1970-01-01 00:00:06.209,-34.55,-86.63,118.90,-209.22,9.80,0.41,-0.84,-0.11,0.41,0.00,-3.02,2.46,-3.69,0.53,0.45,-0.52,0.49,2.69,1.96
1970-01-01 00:00:06.310,-35.28,-87.52,119.31,-334.42,9.77,0.26,-1.14,-0.11,0.26,0.00,-6.71,1.45,-13.09,0.53,0.46,-0.52,0.49,2.69,1.96
1970-01-01 00:00:06.421,-35.28,-87.52,119.31,-334.42,10.11,0.26,-1.14,0.32,0.26,0.02,-0.11,14.88,-14.55,0.53,0.46,-0.52,0.49,2.69,1.96
1970-01-01 00:00:06.521,-35.28,-87.52,119.31,-1244.79,9.85,0.07,-1.14,-0.00,0.07,0.28,1.68,11.30,-9.29,0.53,0.46,-0.52,0.49,2.69,1.96
1970-01-01 00:00:06.641,-112.46,-89.04,-166.37,-399.91,9.50,0.22,-1.26,-0.14,0.22,0.17,-3.58,2.91,3.58,0.53,0.46,-0.54,0.46,2.69,1.96
1970-01-01 00:00:06.741,-103.71,-90.00,-175.97,0.00,9.85,-0.01,-1.79,-0.32,-0.01,0.02,-7.39,6.71,4.36,0.54,0.46,-0.54,0.46,2.69,1.96
1970-01-01 00:00:06.850,-178.63,-89.63,-101.00,-1274.75,9.84,0.07,-1.56,-0.32,0.07,0.02,-1.12,1.34,-1.01,0.54,0.46,-0.54,0.45,2.69,1.96
1970-01-01 00:00:06.951,-178.63,-89.63,-101.00,1912.13,9.77,-0.05,-1.49,0.04,-0.05,0.09,0.67,-0.34,1.34,0.54,0.46,-0.54,0.45,2.69,2.20
1970-01-01 00:00:07.061,-178.63,-89.63,-101.00,0.00,9.80,-0.01,-1.49,-0.00,-0.01,0.15,0.34,-0.90,0.90,0.54,0.46,-0.54,0.45,2.69,1.96
1970-01-01 00:00:07.171,-178.65,-89.46,-99.67,0.00,9.77,-0.01,-1.52,-0.00,-0.01,0.15,0.45,0.11,1.12,0.54,0.46,-0.54,0.46,2.69,1.96
1970-01-01 00:00:07.281,-131.07,-90.00,-149.69,0.00,9.80,-0.01,-1.49,-0.00,-0.01,0.15,0.78,-0.45,1.12,0.54,0.46,-0.54,0.46,2.69,2.20
1970-01-01 00:00:07.391,-131.07,-90.00,-149.69,0.00,9.73,-0.01,-1.56,-0.06,-0.01,-0.09,-0.90,0.22,0.00,0.54,0.46,-0.54,0.46,2.69,1.96
1970-01-01 00:00:07.511,165.61,-90.00,-85.79,0.00,9.80,-0.01,-1.41,0.03,-0.01,0.05,-0.78,-0.67,-0.56,0.54,0.46,-0.54,0.46,2.69,1.96
1970-01-01 00:00:07.612,165.61,-90.00,-85.79,1097.14,9.70,-0.08,-1.41,-0.02,-0.08,0.04,0.56,-1.01,0.45,0.54,0.46,-0.54,0.46,2.69,1.96
1970-01-01 00:00:07.721,72.38,-89.39,9.58,82.91,10.77,-1.08,-1.29,0.59,-1.08,-0.07,-28.20,-26.97,20.59,0.54,0.47,-0.53,0.46,2.69,2.20
1970-01-01 00:00:07.830,72.38,-89.39,9.58,-57.21,9.28,1.56,-1.71,-0.73,1.56,-0.58,-9.40,1.57,-2.69,0.54,0.47,-0.53,0.46,2.69,1.96
1970-01-01 00:00:07.931,66.22,-84.98,17.93,-776.99,9.88,0.11,-1.14,-0.04,0.11,-0.18,2.46,3.92,-4.48,0.55,0.49,-0.50,0.46,2.69,1.96
1970-01-01 00:00:08.031,62.87,-85.15,21.42,-589.13,9.89,0.14,-1.10,-0.04,0.14,-0.18,2.46,2.46,-1.45,0.55,0.48,-0.50,0.46,2.69,1.96
1970-01-01 00:00:08.141,62.87,-85.15,21.42,-283.09,9.85,0.30,-1.10,-0.08,0.30,-0.13,1.79,0.67,-2.24,0.55,0.48,-0.50,0.46,2.69,2.20
1970-01-01 00:00:08.251,67.63,-85.75,16.62,-174.22,9.92,0.49,-1.10,-0.08,0.49,-0.13,3.25,-1.90,-5.71,0.55,0.49,-0.50,0.46,2.69,1.96
1970-01-01 00:00:08.362,67.63,-85.75,16.62,1045.31,9.89,-0.08,-0.18,0.02,-0.08,0.32,12.09,-38.94,-8.39,0.55,0.49,-0.50,0.46,2.69,1.96
1970-01-01 00:00:08.471,67.63,-85.75,16.62,1829.30,9.70,-0.05,-0.18,-0.26,-0.05,0.05,1.79,-17.12,-4.59,0.55,0.49,-0.50,0.46,2.69,1.96
1970-01-01 00:00:08.582,89.89,-88.10,1.89,1879.42,9.70,-0.05,0.54,-0.18,-0.05,0.33,13.76,-3.47,0.22,0.50,0.52,-0.48,0.50,2.69,2.20
1970-01-01 00:00:08.691,99.49,-88.54,-7.92,0.00,9.77,-0.01,-0.03,-0.18,-0.01,0.33,-0.11,1.23,-2.24,0.50,0.51,-0.49,0.50,2.69,1.96
1970-01-01 00:00:08.801,87.60,-88.63,3.94,0.00,9.96,-0.01,0.16,0.05,-0.01,-0.15,2.35,-1.45,4.70,0.50,0.51,-0.49,0.50,2.69,1.96
1970-01-01 00:00:08.902,87.60,-88.63,3.94,0.00,10.00,-0.01,0.20,0.09,-0.01,0.05,-2.91,1.57,-0.67,0.50,0.51,-0.49,0.50,2.69,1.96
1970-01-01 00:00:09.002,114.61,-88.67,-22.35,0.00,10.11,-0.01,0.39,0.09,-0.01,0.05,6.04,-13.76,-14.77,0.49,0.52,-0.49,0.50,2.69,1.96
1970-01-01 00:00:09.112,145.03,-87.26,-50.61,248.21,9.70,-0.35,0.62,-0.04,-0.35,-0.46,-0.34,-13.88,-13.65,0.48,0.54,-0.48,0.50,2.69,1.96
1970-01-01 00:00:09.221,145.03,-87.26,-50.61,102.47,9.73,-0.85,1.04,-0.24,-0.85,-0.09,22.94,-16.79,-16.56,0.48,0.54,-0.48,0.50,2.69,1.96
1970-01-01 00:00:09.332,-176.46,-84.45,-83.76,49.93,9.85,-1.69,1.85,0.25,-1.69,0.76,-3.25,-32.01,-6.27,0.43,0.57,-0.48,0.52,2.69,1.96
1970-01-01 00:00:09.451,157.68,-82.04,-52.38,677.49,10.19,-0.12,2.23,0.40,-0.12,-0.81,-40.40,-58.97,2.57,0.42,0.61,-0.44,0.51,2.69,2.20
1970-01-01 00:00:09.592,159.61,-85.11,-41.01,0.00,8.09,-0.01,4.68,-1.19,-0.01,0.14,10.85,-102.62,28.09,0.36,0.64,-0.37,0.58,2.69,1.96
1970-01-01 00:00:09.721,-164.97,-87.46,-66.38,-476.40,7.32,0.18,6.56,-0.04,0.18,0.13,6.38,-69.61,21.60,0.30,0.65,-0.32,0.63,2.69,1.96
1970-01-01 00:00:09.831,-100.70,-88.18,-128.25,550.58,7.35,-0.16,7.13,-0.04,-0.16,0.13,27.75,-28.31,18.35,0.28,0.64,-0.30,0.65,2.69,2.20
1970-01-01 00:00:09.942,-100.70,-88.18,-128.25,0.00,6.75,-0.01,5.71,-0.07,-0.01,-1.36,-34.91,-48.12,19.92,0.28,0.64,-0.30,0.65,2.69,1.96
1970-01-01 00:00:10.060,-100.70,-88.18,-128.25,-145.64,5.63,0.61,8.16,-0.45,0.61,0.08,-12.53,-70.05,-8.84,0.28,0.64,-0.30,0.65,2.69,2.20
1970-01-01 00:00:10.162,-100.70,-88.18,-128.25,-96.47,4.02,0.91,9.43,-0.05,0.91,0.06,1.45,-90.98,20.93,0.28,0.64,-0.30,0.65,2.69,2.20
1970-01-01 00:00:10.281,56.23,-82.24,112.60,-39.13,2.26,2.10,9.82,-1.90,2.10,0.89,-18.46,-119.63,-29.54,0.11,0.68,-0.03,0.72,2.69,1.96
1970-01-01 00:00:10.382,94.49,-83.45,82.58,-60.86,-0.23,1.37,10.23,-1.90,1.37,0.89,-23.28,-38.50,-28.20,0.06,0.71,0.02,0.70,2.69,1.96
1970-01-01 00:00:10.490,126.18,-85.95,59.73,-151.75,0.31,0.57,9.78,-1.90,0.57,0.89,36.15,-68.15,-12.53,-0.02,0.72,0.06,0.69,2.69,1.96
1970-01-01 00:00:10.592,126.18,-85.95,59.73,92.84,-2.87,-0.62,9.70,-0.44,-0.93,0.12,-0.90,-46.11,20.48,-0.02,0.72,0.06,0.69,2.69,1.96
1970-01-01 00:00:10.712,36.51,-87.94,165.91,1876.03,-3.71,-0.05,8.71,-1.21,-0.05,-0.13,-16.45,-100.60,53.60,-0.13,0.68,0.14,0.71,2.69,1.96
1970-01-01 00:00:10.822,21.76,-85.06,-176.65,38.14,-10.76,-2.23,9.93,0.06,-2.23,-0.53,-25.40,-120.75,51.81,-0.15,0.66,0.16,0.72,2.93,2.20
1970-01-01 00:00:10.932,28.89,-77.51,-172.50,944.84,-7.66,-0.08,8.85,4.14,-0.08,-0.88,-39.73,-20.59,12.87,-0.21,0.59,0.23,0.74,2.69,2.20
1970-01-01 00:00:11.042,28.89,-77.51,-172.50,50.36,-6.59,-1.54,6.56,0.92,-1.54,0.27,-35.25,-45.43,2.57,-0.21,0.59,0.23,0.74,2.69,1.96
1970-01-01 00:00:11.142,40.01,-72.50,-168.25,-112.49,-5.29,0.64,6.25,0.92,0.64,0.27,54.50,-49.80,73.63,-0.28,0.52,0.33,0.73,2.69,1.96
1970-01-01 00:00:11.252,49.64,-72.80,-174.85,601.17,-7.85,-0.12,6.06,0.92,-0.12,0.27,-14.66,-52.93,-1.79,-0.28,0.52,0.36,0.72,2.69,1.96
1970-01-01 00:00:11.361,56.21,-73.90,-175.12,118.98,-9.50,-0.62,4.91,-0.39,-0.62,0.52,21.49,-44.99,-10.41,-0.31,0.51,0.40,0.69,2.69,2.20
1970-01-01 00:00:11.462,59.63,-75.33,-175.80,81.37,-10.49,-0.93,5.48,-0.39,-0.93,0.52,-6.94,-27.08,-33.01,-0.33,0.52,0.41,0.68,2.69,1.96
1970-01-01 00:00:11.562,63.73,-75.67,-179.83,472.45,-9.00,-0.16,4.72,-0.39,-0.16,0.52,14.44,-18.13,9.96,-0.32,0.52,0.42,0.67,2.69,2.20
1970-01-01 00:00:11.670,63.73,-75.67,-179.83,-333.98,-7.01,-0.05,0.31,2.15,0.23,-3.41,21.26,-103.51,39.95,-0.32,0.52,0.42,0.67,2.69,1.96
1970-01-01 00:00:11.793,61.40,-76.37,-155.63,98.74,-10.54,-0.77,0.96,0.56,-0.77,-0.26,23.72,-143.91,21.15,-0.45,0.43,0.50,0.59,2.69,1.96
1970-01-01 00:00:11.903,61.41,-77.79,-144.97,65.08,-9.30,-1.20,-1.75,0.41,-1.20,0.05,17.90,-128.47,28.20,0.51,-0.40,-0.54,-0.54,2.69,1.96
1970-01-01 00:00:12.003,68.45,-80.28,-136.08,90.53,-8.70,-0.89,-3.82,0.85,-0.89,-0.29,30.44,-104.97,-2.69,0.57,-0.33,-0.60,-0.45,2.69,1.96
1970-01-01 00:00:12.112,77.11,-83.66,-129.28,178.47,-7.89,-0.47,-5.78,-0.18,-0.47,0.38,23.95,-140.67,-4.48,0.63,-0.27,-0.64,-0.35,2.69,1.96
1970-01-01 00:00:12.222,88.50,-86.23,-129.06,171.12,-6.05,-0.50,-7.62,0.34,-0.50,-0.23,23.05,-88.41,-3.25,0.66,-0.22,-0.67,-0.27,2.69,1.96
1970-01-01 00:00:12.323,114.80,-88.08,-146.00,187.90,-4.33,-0.47,-8.15,0.89,-0.47,0.18,19.92,-95.34,-5.15,0.67,-0.18,-0.69,-0.20,2.69,1.96
1970-01-01 00:00:12.433,-21.34,-88.17,-1.90,322.45,-4.06,-0.27,-8.19,0.89,-0.27,0.18,33.80,-59.76,19.36,0.70,-0.14,-0.68,-0.14,2.69,2.20
1970-01-01 00:00:12.541,-44.92,-85.53,27.95,-228.08,-3.06,0.37,-9.03,0.89,0.37,0.18,14.10,-37.82,2.13,0.72,-0.12,-0.68,-0.09,2.69,1.96
1970-01-01 00:00:12.643,-44.92,-85.53,27.95,-228.08,-0.80,0.37,-9.07,2.43,0.37,0.32,15.89,-50.81,7.05,0.72,-0.12,-0.68,-0.09,2.69,1.71
1970-01-01 00:00:12.750,-44.92,-85.53,27.95,-534.04,-0.57,1.11,-9.34,-0.04,0.16,0.40,19.02,-155.55,-21.15,0.72,-0.12,-0.68,-0.09,2.69,1.96
1970-01-01 00:00:12.850,-44.92,-85.53,27.95,51.04,-1.87,-0.12,-2.56,-3.50,-1.68,6.97,56.18,-171.44,-25.96,0.72,-0.12,-0.68,-0.09,2.69,1.96
1970-01-01 00:00:12.951,-44.92,-85.53,27.95,97.31,3.34,0.53,-10.22,-0.59,-0.88,-1.37,-2.91,-140.33,9.96,0.72,-0.12,-0.68,-0.09,2.69,1.96
1970-01-01 00:00:13.053,-44.92,-85.53,27.95,-21.42,7.16,5.62,-9.07,1.02,3.99,-1.64,33.12,-193.60,-20.25,0.72,-0.12,-0.68,-0.09,2.69,2.20
1970-01-01 00:00:13.153,-44.92,-85.53,27.95,-151.00,8.96,0.57,-3.71,-0.22,0.57,-0.69,-10.30,-75.09,-20.70,0.72,-0.12,-0.68,-0.09,2.69,2.20
1970-01-01 00:00:13.262,-38.76,-84.55,107.55,-85.55,10.73,0.99,-4.97,1.93,0.99,-0.94,-9.29,-42.19,-27.31,0.59,0.37,-0.57,0.43,2.69,2.20
1970-01-01 00:00:13.373,-53.05,-87.55,126.51,-154.58,9.54,0.57,-2.90,-0.84,0.57,0.72,-18.80,-11.30,-20.14,0.57,0.41,-0.57,0.44,2.69,1.96
1970-01-01 00:00:13.482,-25.12,-87.14,98.10,-153.85,9.20,0.57,-2.83,0.23,0.57,0.07,-2.35,1.12,0.67,0.58,0.40,-0.56,0.44,2.69,1.96
1970-01-01 00:00:13.583,-18.05,-88.96,92.27,-1265.20,9.89,0.07,-2.90,0.26,0.07,-0.22,-5.82,0.56,-10.30,0.57,0.42,-0.56,0.43,2.69,1.96
1970-01-01 00:00:13.692,-18.05,-88.96,92.27,-180.74,9.50,0.49,-2.06,0.50,0.49,0.15,-7.16,-13.20,1.79,0.57,0.42,-0.56,0.43,2.69,1.96
1970-01-01 00:00:13.802,145.76,-88.79,-69.51,-398.79,9.62,0.22,-2.10,0.50,0.22,0.15,6.38,-9.74,-38.83,0.55,0.44,-0.56,0.43,2.69,1.96
1970-01-01 00:00:13.903,145.76,-88.79,-69.51,82.36,9.58,-1.08,-1.64,0.23,-1.08,0.39,9.74,-11.30,-35.81,0.55,0.44,-0.56,0.43,2.69,2.20
1970-01-01 00:00:14.013,-152.67,-83.99,-129.57,94.72,9.96,-0.89,-2.14,-0.05,-0.89,0.09,21.26,-7.27,-2.46,0.51,0.45,-0.59,0.44,2.44,2.20
1970-01-01 00:00:14.122,-142.57,-83.35,-140.19,165.41,9.73,-0.50,-2.10,0.64,-0.50,-0.24,12.87,0.22,-1.34,0.51,0.44,-0.59,0.44,2.44,1.96
1970-01-01 00:00:14.224,-141.04,-81.78,-142.77,209.34,10.08,-0.39,-2.37,0.64,-0.39,-0.24,13.65,7.61,-4.48,0.50,0.43,-0.61,0.44,2.69,1.96
1970-01-01 00:00:14.333,-141.04,-81.78,-142.77,100.65,8.93,-0.81,-2.90,-0.32,-0.81,-0.57,20.14,2.24,-10.52,0.50,0.43,-0.61,0.44,2.69,1.96
1970-01-01 00:00:14.441,-152.13,-79.74,-131.83,71.37,9.20,-1.12,-2.37,-0.32,-1.12,-0.57,-22.38,-0.78,-19.70,0.49,0.45,-0.62,0.42,2.69,2.20
1970-01-01 00:00:14.543,-152.13,-79.74,-131.83,53.16,9.38,-1.50,-2.21,0.22,-1.50,0.13,-21.71,9.18,-0.78,0.49,0.45,-0.62,0.42,2.69,2.20
1970-01-01 00:00:14.653,179.62,-79.50,-104.96,55.76,9.85,-1.43,-2.87,0.22,-1.43,0.13,-26.97,17.35,-19.47,0.51,0.47,-0.61,0.39,2.69,2.20
1970-01-01 00:00:14.763,174.17,-79.09,-100.04,42.80,8.70,-1.85,-2.45,0.22,-1.85,0.13,8.95,-2.57,11.19,0.51,0.47,-0.61,0.38,2.69,1.96
1970-01-01 00:00:14.864,174.17,-79.09,-100.04,135.88,10.84,-0.58,-2.71,1.14,-0.58,-0.25,-5.15,9.06,34.02,0.51,0.47,-0.61,0.38,2.69,2.20
1970-01-01 00:00:14.973,179.06,-82.81,-102.67,71.62,9.73,-1.16,-1.98,1.14,-1.16,-0.25,4.36,-9.51,-1.79,0.52,0.46,-0.59,0.41,2.69,1.96
1970-01-01 00:00:15.083,-176.73,-83.18,-106.46,97.68,9.46,-0.85,-2.45,0.05,-0.85,-0.27,3.13,-6.27,2.46,0.52,0.46,-0.59,0.41,2.69,2.20
1970-01-01 00:00:15.193,-177.43,-83.47,-104.73,94.14,9.66,-0.89,-2.02,0.05,-0.89,-0.27,-6.49,-4.48,0.67,0.52,0.47,-0.58,0.42,2.69,2.20
1970-01-01 00:00:15.304,-177.43,-83.47,-104.73,80.04,9.92,-1.04,-2.21,0.30,-1.04,-0.14,1.12,1.68,3.92,0.52,0.47,-0.58,0.42,2.69,2.20
1970-01-01 00:00:15.404,-177.43,-83.47,-104.73,98.02,9.77,-0.85,-2.06,0.18,-0.85,0.11,-0.90,1.12,2.13,0.52,0.47,-0.58,0.42,2.69,1.96
1970-01-01 00:00:15.524,179.17,-83.78,-101.04,80.33,9.54,-1.04,-1.95,0.01,-1.04,0.05,-0.22,0.11,1.79,0.52,0.47,-0.58,0.42,2.44,1.96
1970-01-01 00:00:15.633,176.86,-83.98,-98.60,90.71,9.46,-0.93,-1.83,0.28,-0.93,-0.18,-7.16,-4.70,-4.36,0.52,0.47,-0.58,0.42,2.69,1.96
1970-01-01 00:00:15.764,169.86,-83.60,-91.24,60.29,9.58,-1.39,-1.91,-0.01,-1.39,0.02,-8.39,-2.46,0.56,0.52,0.48,-0.57,0.42,2.69,2.20
1970-01-01 00:00:15.874,158.70,-83.07,-79.80,77.05,9.54,-1.08,-1.64,-0.25,-1.08,0.40,-12.87,3.25,5.71,0.52,0.49,-0.57,0.41,2.69,1.96
1970-01-01 00:00:15.983,146.39,-82.59,-67.57,82.27,9.58,-1.00,-1.83,-0.25,-1.00,0.40,-8.95,1.45,2.01,0.53,0.49,-0.56,0.40,2.69,2.20
1970-01-01 00:00:16.093,142.12,-83.40,-63.21,107.83,9.80,-0.77,-2.02,0.11,-0.77,-0.16,-0.67,-1.68,6.27,0.54,0.49,-0.55,0.41,2.69,2.20
1970-01-01 00:00:16.202,136.16,-83.71,-56.02,166.11,9.80,-0.50,-1.71,0.11,-0.50,-0.16,-7.05,-14.44,1.01,0.54,0.49,-0.54,0.42,2.69,1.96
1970-01-01 00:00:16.322,134.84,-83.44,-53.48,80.01,9.66,-1.04,-1.18,-0.09,-1.04,0.12,-1.57,-10.07,7.83,0.53,0.50,-0.54,0.42,2.69,1.96
1970-01-01 00:00:16.423,144.53,-83.84,-61.64,58.81,9.70,-1.43,-1.56,-0.09,-1.43,-0.07,10.63,-9.18,-5.15,0.52,0.50,-0.54,0.43,2.69,1.96
1970-01-01 00:00:16.524,142.67,-84.58,-58.56,115.17,9.96,-0.73,-1.03,-0.09,-0.73,-0.07,8.62,-15.22,-3.25,0.52,0.51,-0.53,0.44,2.69,1.96
1970-01-01 00:00:16.634,142.67,-84.58,-58.56,95.38,9.77,-0.89,-0.91,0.10,-0.89,-0.02,2.35,-0.67,-2.69,0.52,0.51,-0.53,0.44,2.69,1.96
1970-01-01 00:00:16.744,142.67,-84.58,-58.56,104.09,9.85,-0.81,-1.10,-0.07,-0.81,-0.16,1.01,-1.34,-2.24,0.52,0.51,-0.53,0.44,2.69,2.20
1970-01-01 00:00:16.844,142.67,-84.58,-58.56,115.17,9.88,-0.73,-0.91,0.05,-0.73,-0.02,1.79,-1.79,-1.90,0.52,0.51,-0.53,0.44,2.69,2.20
1970-01-01 00:00:16.963,154.20,-84.56,-69.20,99.30,9.92,-0.85,-1.03,0.05,-0.85,-0.02,1.45,-2.46,-2.46,0.51,0.51,-0.53,0.45,2.69,2.20
1970-01-01 00:00:17.064,154.20,-84.56,-69.20,91.34,9.81,-0.93,-0.99,0.09,-0.93,-0.08,-1.57,1.45,1.34,0.51,0.51,-0.53,0.45,2.69,1.96
1970-01-01 00:00:17.174,146.78,-84.47,-61.72,95.27,9.84,-0.89,-0.95,0.09,-0.89,-0.08,-7.72,-1.45,2.35,0.51,0.51,-0.53,0.44,2.69,1.96
1970-01-01 00:00:17.284,146.78,-84.47,-61.72,115.03,9.62,-0.73,-0.95,-0.16,-0.73,-0.11,-13.99,-5.04,2.13,0.51,0.51,-0.53,0.44,2.69,1.96
1970-01-01 00:00:17.402,118.58,-83.34,-33.02,213.36,9.96,-0.39,-0.64,0.05,-0.39,0.26,-3.47,2.13,5.04,0.53,0.52,-0.51,0.44,2.69,1.96
1970-01-01 00:00:17.504,118.58,-83.34,-33.02,153.50,9.81,-0.54,-0.95,0.05,-0.54,0.26,1.90,2.91,1.57,0.53,0.52,-0.51,0.44,2.69,1.71
1970-01-01 00:00:17.614,118.68,-84.03,-33.35,179.26,9.89,-0.47,-0.88,-0.02,-0.47,-0.05,3.13,-1.01,2.24,0.53,0.51,-0.51,0.44,2.69,2.20
1970-01-01 00:00:17.714,118.79,-84.32,-33.50,196.23,9.88,-0.43,-0.88,0.05,-0.43,0.03,1.23,2.13,2.57,0.53,0.51,-0.51,0.44,2.69,2.20
1970-01-01 00:00:17.824,118.36,-84.60,-33.08,167.89,9.81,-0.50,-0.80,-0.16,-0.50,-0.05,2.57,-0.56,3.25,0.53,0.51,-0.51,0.45,2.69,1.96
1970-01-01 00:00:17.934,118.36,-84.60,-33.08,424.67,9.93,-0.20,-0.72,0.02,-0.20,0.15,0.22,0.22,2.35,0.53,0.51,-0.51,0.45,2.69,2.20
1970-01-01 00:00:18.045,118.16,-84.96,-32.94,217.49,9.81,-0.39,-0.91,0.02,-0.39,-0.16,1.79,1.01,-0.67,0.53,0.51,-0.51,0.45,2.69,1.96
1970-01-01 00:00:18.145,119.57,-85.05,-34.28,197.94,9.84,-0.43,-0.72,-0.03,-0.43,-0.01,0.90,-1.45,-1.01,0.53,0.51,-0.51,0.45,2.69,1.96
1970-01-01 00:00:18.254,120.38,-85.16,-35.17,181.67,9.85,-0.47,-0.88,-0.03,-0.47,-0.01,-0.67,-0.22,1.23,0.53,0.51,-0.51,0.45,2.69,1.96
1970-01-01 00:00:18.365,119.83,-85.42,-34.57,218.67,9.88,-0.39,-0.76,0.13,-0.39,-0.07,5.04,2.13,-1.23,0.53,0.51,-0.51,0.45,2.69,1.96
1970-01-01 00:00:18.483,123.35,-85.80,-38.28,199.68,9.81,-0.43,-1.03,0.03,-0.43,-0.13,1.68,0.90,0.56,0.52,0.50,-0.52,0.45,2.69,1.96
1970-01-01 00:00:18.584,123.35,-85.80,-38.28,219.65,9.96,-0.39,-0.88,0.03,-0.39,-0.13,-0.11,0.45,0.67,0.52,0.50,-0.52,0.45,2.69,1.96
1970-01-01 00:00:18.694,123.92,-85.96,-38.64,183.38,9.89,-0.47,-1.03,0.03,-0.47,-0.17,-0.56,-0.90,-1.12,0.52,0.50,-0.52,0.45,2.69,1.96
1970-01-01 00:00:18.794,123.92,-85.96,-38.64,65.69,9.34,-1.31,0.28,-0.16,-1.31,0.47,-22.83,1.01,-17.35,0.52,0.50,-0.52,0.45,2.69,2.20
1970-01-01 00:00:18.905,123.92,-85.96,-38.64,23.82,10.23,-3.61,0.77,0.29,-3.61,2.89,-56.40,-8.95,-65.13,0.52,0.50,-0.52,0.45,2.69,2.20
1970-01-01 00:00:19.014,123.92,-85.96,-38.64,49.67,9.80,-1.73,-0.72,-0.26,-1.73,-1.45,-230.41,-111.23,-55.17,0.52,0.50,-0.52,0.45,2.69,1.96
1970-01-01 00:00:19.125,123.16,-23.44,-17.60,4.33,7.59,-5.41,4.84,-0.45,-5.41,0.08,-251.68,-27.19,-129.92,0.49,0.84,-0.23,0.11,2.69,1.96
1970-01-01 00:00:19.234,131.77,13.94,-12.05,-6.25,6.14,-2.23,4.68,-0.39,-2.23,-2.31,-333.93,-115.82,-315.35,0.39,0.91,-0.05,-0.15,2.69,1.96
1970-01-01 00:00:19.343,131.77,13.94,-12.05,-4.27,9.27,-3.26,6.14,2.71,-3.26,-2.08,-190.46,-80.12,-320.27,0.39,0.91,-0.05,-0.15,2.69,1.96
